code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
4000,        20,        0.0140,    1.56021731,    4.45000000,   17.20000000,    0.80000000,         0,       420,       373,          3580,        48,    0.00000000
4000,        20,        0.0150,    1.25481734,    2.50000000,   15.85000000,    0.85000000,         0,       170,       266,          3830,        44,    0.00000000
4000,        20,        0.0150,    1.27998679,    2.80000000,    8.60000000,    0.90000000,       440,         0,       192,          3560,        40,    0.00000000
4000,        20,        0.0150,    1.48570450,    4.10000000,   20.00000000,    0.80000000,         0,       395,       373,          3605,        48,    0.00000000
4000,        20,        0.0150,    1.88849782,    6.50000000,   18.55000000,    0.75000000,         0,       621,       468,          3379,        52,    0.00000000
4000,        20,        0.0160,    1.26707775,    2.40000000,   16.80000000,    0.80000000,         0,       371,       373,          3629,        48,    0.00000000
4000,        20,        0.0160,    1.29492542,    2.95000000,    8.40000000,    0.90000000,       620,         0,       192,          3380,        40,    0.00000000
4000,        20,        0.0160,    1.77981225,    6.05000000,   18.35000000,    0.75000000,         0,       598,       468,          3402,        52,    0.00000000
4000,        20,        0.0170,    1.24845595,    2.35000000,   20.10000000,    0.80000000,         0,       346,       373,          3654,        48,    0.00000000
4000,        20,        0.0170,    1.27475354,    2.75000000,    9.90000000,    0.90000000,       780,         0,       192,          3220,        40,    0.00000000
4000,        20,        0.0170,    1.76854275,    6.30000000,   16.10000000,    0.75000000,         0,       575,       468,          3425,        52,    0.00000000
4000,        20,        0.0180,    1.22502794,    2.25000000,   20.80000000,    0.80000000,         0,       322,       373,          3678,        48,    0.00000000
4000,        20,        0.0180,    1.25980785,    2.60000000,   11.65000000,    0.90000000,       924,         0,       192,          3076,        40,    0.00000000
4000,        20,        0.0180,    1.63677471,    5.50000000,   18.35000000,    0.75000000,         0,       552,       468,          3448,        52,    0.00000000
4000,        20,        0.0190,    1.24689494,    2.60000000,   19.75000000,    0.80000000,         0,       298,       373,          3702,        48,    0.00000000
4000,        20,        0.0190,    1.25489752,    2.55000000,   10.05000000,    0.90000000,      1054,         0,       192,          2946,        40,    0.00000000
4000,        20,        0.0190,    1.63370410,    5.75000000,   18.05000000,    0.75000000,         0,       529,       468,          3471,        52,    0.00000000
4000,        20,        0.0200,    1.22280441,    2.45000000,   20.85000000,    0.80000000,         0,       273,       373,          3727,        48,    0.00000000
4000,        20,        0.0200,    1.30455875,    3.05000000,    7.30000000,    0.90000000,      1171,         0,       192,          2829,        40,    0.00000000
4000,        20,        0.0200,    1.49415232,    4.70000000,   22.70000000,    0.75000000,         0,       506,       468,          3494,        52,    0.00000000
4000,        20,        0.0200,    1.79473656,    6.55000000,   19.05000000,    0.70000000,         0,       739,       464,          3261,        56,    0.00000000
4000,        20,        0.0210,    1.20804746,    2.40000000,   24.30000000,    0.80000000,         0,       249,       373,          3751,        48,    0.00000000
4000,        20,        0.0210,    1.21771030,    2.90000000,   12.95000000,    0.85000000,         0,        14,       266,          3986,        44,    0.00000000
4000,        20,        0.0210,    1.26487732,    2.65000000,    9.80000000,    0.90000000,      1279,         0,       192,          2721,        40,    0.00000000
4000,        20,        0.0210,    1.50270967,    5.00000000,   18.90000000,    0.75000000,         0,       483,       468,          3517,        52,    0.00000000
4000,        20,        0.0210,    1.73009637,    6.30000000,   22.20000000,    0.70000000,         0,       718,       464,          3282,        56,    0.00000000
4000,        20,        0.0220,    1.21120408,    2.55000000,   17.95000000,    0.80000000,         0,       225,       373,          3775,        48,    0.00000000
4000,        20,        0.0220,    1.22972789,    2.40000000,   23.30000000,    0.75000000,         0,       461,       468,          3539,        52,    0.00000000
4000,        20,        0.0220,    1.23824560,    3.25000000,   12.35000000,    0.85000000,        66,         0,       266,          3934,        44,    0.00000000
4000,        20,        0.0220,    1.25238366,    2.52631579,   10.05263158,    0.90000000,      1377,         0,       192,          2623,        40,    0.05000000
4000,        20,        0.0220,    1.69313970,    6.25000000,   18.25000000,    0.70000000,         0,       697,       464,          3303,        56,    0.00000000
4000,        20,        0.0230,    1.23074870,    3.15000000,   13.55000000,    0.85000000,       201,         0,       266,          3799,        44,    0.00000000
4000,        20,        0.0230,    1.23444072,    2.55000000,   23.40000000,    0.75000000,         0,       438,       468,          3562,        52,    0.00000000
4000,        20,        0.0230,    1.25457868,    2.55000000,   10.90000000,    0.90000000,      1467,         0,       192,          2533,        40,    0.00000000
4000,        20,        0.0230,    1.63923372,    6.00000000,   19.25000000,    0.70000000,         0,       675,       464,          3325,        56,    0.00000000
4000,        20,        0.0240,    1.21654299,    2.45000000,   24.80000000,    0.75000000,         0,       415,       468,          3585,        52,    0.00000000
4000,        20,        0.0240,    1.22339849,    3.05000000,   13.15000000,    0.85000000,       326,         0,       266,          3674,        44,    0.00000000
4000,        20,        0.0240,    1.26989449,    2.70000000,    9.30000000,    0.90000000,      1551,         0,       192,          2449,        40,    0.00000000
4000,        20,        0.0240,    1.59837765,    5.85000000,   19.65000000,    0.70000000,         0,       654,       464,          3346,        56,    0.00000000
4000,        20,        0.0250,    1.20848872,    2.45000000,   24.90000000,    0.75000000,         0,       392,       468,          3608,        52,    0.00000000
4000,        20,        0.0250,    1.24180215,    3.30000000,   13.35000000,    0.85000000,       442,         0,       266,          3558,        44,    0.00000000
4000,        20,        0.0250,    1.24480167,    2.45000000,   12.40000000,    0.90000000,      1628,         0,       192,          2372,        40,    0.00000000
4000,        20,        0.0250,    1.57662173,    5.85000000,   17.95000000,    0.70000000,         0,       632,       464,          3368,        56,    0.00000000
4000,        20,        0.0260,    1.18861165,    2.30000000,   28.60000000,    0.75000000,         0,       369,       468,          3631,        52,    0.00000000
4000,        20,        0.0260,    1.23097117,    3.15000000,   13.45000000,    0.85000000,       550,         0,       266,          3450,        44,    0.00000000
4000,        20,        0.0260,    1.26839134,    2.68421053,    9.47368421,    0.90000000,      1700,         0,       192,          2300,        40,    0.05000000
4000,        20,        0.0260,    1.53137458,    5.60000000,   19.00000000,    0.70000000,         0,       611,       464,          3389,        56,    0.00000000
4000,        20,        0.0270,    1.21991934,    3.00000000,   12.35000000,    0.85000000,       650,         0,       266,          3350,        44,    0.00000000
4000,        20,        0.0270,    1.22568525,    2.85000000,   21.40000000,    0.75000000,         0,       346,       468,          3654,        52,    0.00000000
4000,        20,        0.0270,    1.26453890,    2.65000000,    9.95000000,    0.90000000,      1766,         0,       192,          2234,        40,    0.00000000
4000,        20,        0.0270,    1.46172154,    5.05000000,   20.55000000,    0.70000000,         0,       590,       464,          3410,        56,    0.00000000
